include,order,title,abstract,author,url,eprint
NO,44,Alternative technology niches and sustainable development: 12 years on,"… fascinated by the world of grassroots digital fabrication, and the rapid spread of community-based
design and fabrication workshops (variously known as 'makerspaces', 'fablabs' and 'hackerspaces'),
and nascent movements in open hardware and citizen science (Hielscher & … 
",A Smith,https://www.tandfonline.com/doi/abs/10.1080/14479338.2016.1241153,https://www.tandfonline.com/doi/full/10.1080/14479338.2016.1241153
SI!,124,Amateur public observatory I: The observatory and hardware integration system,"… With the development of embedded technologies, an open-source hardware integration system
(HIS for short) becomes possible … It mainly faces the requirements of the amateur and the public,
so as to carry out more astronomy education and citizen science … 
",J Han and C Wang and D Fan and C Cui and S Li and L Mi and Z Li…,https://www.sciencedirect.com/science/article/pii/S2213133718300209,https://www.researchgate.net/profile/Jun_Han34/publication/327638779_Amateur_public_observatory_I_The_observatory_and_hardware_integration_system/links/5bbaff14299bf1049b749748/Amateur-public-observatory-I-The-observatory-and-hardware-integration-system.pdf
NO,537,Amateur Telescope Making,"… the instrument that you conceivably can use to make a new scientific discovery with all the
opportunities to be involved in citizen science available today … Open design reflectors offer
advantages in cool down time and weight reduction and the minimalism is personally appealing … 
",J Chung,https://link.springer.com/chapter/10.1007/978-3-319-18546-0_4,
NO,680,Amplifying quiet voices: Challenges and opportunities for participatory design at an urban scale,"… Based on an analysis of 89 citizen science projects, Qaurooni et al … 2014)). In such participatory
sensing projects, some have argued that the rise of low-cost, citizen- accessible open hardware
and software marks a shift in how citizens could interact with the city (Balestrini et al … 
",D Gooch and M Barker and L Hudson and R Kelly…,https://dl.acm.org/citation.cfm?id=3139398,https://oro.open.ac.uk/51377/7/TOCHI_revised.pdf
NO,492,An Analysis Of Exemplary Cases In Argentina,"Page 1. 1 Negociando la apertura en ciencia abierta. Un análisis de casos ejemplares
en Argentina * Negociando a abertura em ciência aberta. Una análise de casos
exemplares na Argentina Negotiating Openness In Open Science … 
",M Fressoli and V Arza,http://www.revistacts.net/files/Volumen_12_Numero_36/Nuevos/ArzaEDITADO.pdf,http://www.revistacts.net/files/Volumen_12_Numero_36/Nuevos/ArzaEDITADO.pdf
NO,659,An approach for the development of context-driven Web Map solutions based on interoperable GIS platform,"Page 272. An approach for the development of context- driven Web Map solutions based on
interoperable GIS platform Miloš Bogdanović*, Aleksandar Stanimirović*, Leonid Stoimenov* *
University of Niš, Faculty of Electronic Engineering, Niš, Serbia milos. bogdanovic@ elfak … 
",M Bogdanović and A Stanimirović and L Stoimenov,https://www.researchgate.net/profile/Branko_Perisic/publication/262569121_Increasing_the_lifetime_of_hexagonal_deployed_Wireless_Sensor_Web_Network/links/54b1300f0cf28ebe92dff6e4/Increasing-the-lifetime-of-hexagonal-deployed-Wireless-Sensor-Web-Network.pdf#page=272,https://www.researchgate.net/profile/Branko_Perisic/publication/262569121_Increasing_the_lifetime_of_hexagonal_deployed_Wireless_Sensor_Web_Network/links/54b1300f0cf28ebe92dff6e4/Increasing-the-lifetime-of-hexagonal-deployed-Wireless-Sensor-Web-Network.pdf#page=272
NO,221,An autonomous UAV-UGV system for eradication of invasive weed prosopis juliflora,"… is developed using inexpensive, commercial off-the-shelf (COTS) materials, open source hardware
and free … and can be further developed and refined using Citizen Science movements … an
independent, open-hardware controller which provides high-end autopilot hardware and … 
",B Baskaran and K Radhakrishnan…,https://ieeexplore.ieee.org/abstract/document/8340590/,
SI!,118,An educational distributed Cosmic Ray detector network based on ArduSiPM,"… up a crowdsourcing experiment of citizen science. 2. The ArduSiPM Hardware The ArduSiPM
consist of an Arduino Due Board, an ArduSiPM Shield, a Silicon Photomultiplier, a scintillator
and an external Wi-Fi interface (Fig. 2). Arduino DUE is an open hardware and software … 
",V Bocci and G Chiodi and P Fresch and F Iacoangeli…,https://arxiv.org/abs/1703.09843,https://arxiv.org/pdf/1703.09843
NO,105,An empirical study on faculty perceptions and teaching practices of Wikipedia,"… Email: wiki4he@uoc.edu Page 3. Theoretical background: Peer Production and
Science/Academia Mass online commons-based peer production (Free software – Wikipedia –
open hardware) Science: open access publication, open data, citizen science, etc … 
",E Aibar Puentes,http://openaccess.uoc.edu/webapps/o2/bitstream/10609/30961/1/ppt_aibar.pdf,
NO,612,An exploration of crowdsourcing citation screening for systematic reviews,"… specific questions). A related line of work concerns “citizen science” initiatives.12
These involve interested remote, distributed individuals—usually volunteers—to
contribute to a problem by completing small tasks. A prominent … 
",ML Mortensen and GP Adam and TA Trikalinos…,https://onlinelibrary.wiley.com/doi/abs/10.1002/jrsm.1252,https://onlinelibrary.wiley.com/doi/pdf/10.1002/jrsm.1252
NO,522,"An integrated sustainable approach, based on peer production and collaborative product development, to deliver commercial products: an entrepreneurial …","… 2014. “Crowd Science: The Organization of Scientific Research in Open Collaborative Projects.”
Research Policy 43 (1). Elsevier: 1–20. Garcia Martinez, M., and Br. Walton. 2014 … 2009. “On the
Open Design of Tangible Goods.” R and D Management 39 (4): 382–93 … 
",F Cappa12 and F Del Sette and D Hayes…,https://pdfs.semanticscholar.org/e1e0/414870b7ffd1a2864a6a9cea04a952cfafe2.pdf,https://pdfs.semanticscholar.org/e1e0/414870b7ffd1a2864a6a9cea04a952cfafe2.pdf
NO,376,An interactive peer-review business model for scientific development Kickoff paper for the ResearchGate Project “Development of open scientific-public-private …,"… Smartphones and I/O devices with wireless communication and open hardware/software
development have pervasively reached almost every person in … www.crowd.science). In the lack
of further innovations, a SORT only incorporates relevant suggestions and … 
",I Bergier,https://www.researchgate.net/profile/Ivan_Bergier/publication/324756818_An_interactive_peer-review_business_model_for_scientific_development/links/5ae09d89a6fdcc91399dbc67/An-interactive-peer-review-business-model-for-scientific-development.pdf,https://www.researchgate.net/profile/Ivan_Bergier/publication/324756818_An_interactive_peer-review_business_model_for_scientific_development/links/5ae09d89a6fdcc91399dbc67/An-interactive-peer-review-business-model-for-scientific-development.pdf
NO,457,An introduction to generative justice,"… some of the best examples of unalienated craft labor today are in highly “unnatural” realms of
open source hardware and software … whimsical, others have serious humanitarian applications:
for example innovations for disability (McAllister et al., 2012); citizen science for pollution … 
",R Eglash,https://dialnet.unirioja.es/servlet/articulo?codigo=5764113,https://dialnet.unirioja.es/descarga/articulo/5764113.pdf
NO,202,An online benchmarking platform for visualizing ionizing radiation doses in different cities,"… Safecast is a successful example of citizen science … In 2013, Safecast was honored with the Good
Design Award for its Radiation sensor network.1 Safecast's data and sensors are open hardware
and open software published under a Creative Commons licenses [12] … 
",J Villegas,https://ieeexplore.ieee.org/abstract/document/7520144/,
SI!,204,An open framework for participatory PM2. 5 monitoring in smart cities,"… The key feature of the framework is its open system architecture, which is based on the principles
of open hardware, open source software … framework is highly scalable and sustainable with the
potential to facilitate the Internet of Things, smart cities and citizen science in the … 
",LJ Chen and YH Ho and HC Lee and HC Wu and HM Liu…,https://ieeexplore.ieee.org/abstract/document/7970115/,https://ieeexplore.ieee.org/iel7/6287639/6514899/07970115.pdf
SI!,18,An Open Hardware seismic data recorder-a solid basis for citizen science,"Ruwai"" is a 24-Bit Open Hardware seismic data recorder. It is built up of four stackable printed circuit boards fitting the Arduino Mega 2560 microcontroller prototyping platform. An interface to the BeagleBone Black single-board computer enables extensive …",S Mertl,http://adsabs.harvard.edu/abs/2015EGUGA..17.3354M,
NO,311,An open science 'state of the art'for Hong Kong: Making open research data available to support Hong Kong's innovation policy,"… The Earthwatch Institute has a Hong Kong branch, organising citizen science volunteers to aid
research into climate change, ecosystem services, ocean … In addition to these traditional areas
of citizen interest, Hong Kong has a strong “maker” and open hardware community, and … 
",N Sharif and W Ritter and R Davidson and S Edmunds,https://osf.io/preprints/socarxiv/3egzh/,https://osf.io/preprints/socarxiv/3egzh/download
SI!,229,An Open-Source Reaction Wheel System for Oregon's First Satellite,"… PSAS is an engineering student organization and citizen science project located at Portland State
University dedicated to developing low-cost, open-source, and open-hardware high-powered
rockets and avionics systems with special interests in venture class launch vehicle … 
",JA Louke and ES Schmidt and CJ Young,https://arc.aiaa.org/doi/pdf/10.2514/6.2016-5346,https://www.researchgate.net/profile/Erin_Schmidt3/publication/308007209_An_Open-Source_Reaction_Wheel_System_for_Oregon%27s_First_Satellite/links/57fab1a008ae280dd0bf8a78/An-Open-Source-Reaction-Wheel-System-for-Oregons-First-Satellite.pdf
NO,410,Anticipated environmental sustainability of personal fabrication,"… In addition new DIY strands are exploring areas such as citizen science and urban
agriculture, activities conducted in their own communities and spaces or included in
the repertoire of already established makerspaces (Tocchetti, 2012) … 
",C Kohtala and S Hyysalo,https://www.sciencedirect.com/science/article/pii/S0959652615002589,https://www.researchgate.net/profile/Cindy_Kohtala/publication/273889538_Anticipated_environmental_sustainability_of_personal_fabrication/links/5c0d677f4585157ac1b6b31c/Anticipated-environmental-sustainability-of-personal-fabrication.pdf
NO,474,Applications of open source 3-D printing on small farms,"Page 1. HAL Id: hal-02119671 https://hal.archives-ouvertes.fr/hal-02119671 Submitted on 4
May 2019 HAL is a multi-disciplinary open access archive for the deposit and dissemination
of sci- entific research documents, whether they are pub- lished or not … 
",J Pearce,https://hal.archives-ouvertes.fr/hal-02119671/,https://hal.archives-ouvertes.fr/hal-02119671/document
NO,631,Applying geospatial technology to oil spill response planning in the Western Basin of Lake Erie,"… Sensor-enabled communities of practice, like Publiclab.org, PhotosynQ.org, Smart Citizen, and
many others, represent the next generation of global, collaborative citizen science efforts …
environmental monitoring. Keywords: Citizen science, Data acquisition, Commons … 
",DB Dean,https://digitalcommons.mtu.edu/mtri_p/77/,https://digitalcommons.mtu.edu/cgi/viewcontent.cgi?article=1263&context=mtri_p
NO,220,Applying social network analysis to validate mass collaboration innovation drivers: An empirical study of NASA's International Space Apps Challenge,"… challenge is a 48 h worldwide mass collaboration event; a non-monetized hackathon-style
competition that draws thousands of citizens across the globe to create innovative solutions to
challenges in the areas of data visualization, citizen science, open hardware, and open … 
",F Senghore and E Campos-Nanez and P Fomin…,https://www.sciencedirect.com/science/article/pii/S0923474815000363,
NO,58,"Approaching Participatory Design in"" Citizen Science""","… Page 8. tablets with the OU Citizen Science app iSpot (http://www.ispotnature.org/communities/
uk-and- ireland) … Entrepreneurship Theory and Practice, 33(1), 167–192. Macintyre R. (2014a)
Open Design and Social Inclusion in Practice. In Designing Learning … 
",R Macintyre,http://oro.open.ac.uk/46337/,https://oro.open.ac.uk/46337/1/Participatory%20Methods%20in%20Citizen%20Science%20In%20the%20Template.pdf
NO,279,Appropriating Video Surveillance for Art and Environmental Awareness: Experiences from ARTiVIS,"… for the ARTiVIS online platform and the implementation of this open source hardware and software …
impact of cooperative data sensing to drive community engagement, citizen science, public policy …
accessible due to the proliferation of low cost open hardware connected device … 
",M Mendes and P Ângelo and N Correia and V Nisi,https://link.springer.com/article/10.1007/s11948-016-9762-5,
